19542	37.6163560649	-122.3861503601
13338	37.7615082532	-122.4257665873
9153	37.759688872	-122.4271774292
202692	37.78594785	-122.4106178
14608	37.7826046833	-122.4076080167
29119	37.5370606667	-122.3278893833
1221889	37.7831295924	-122.4038743973
57155	37.7864788714	-122.403563261
10349	37.7795577	-122.39790915
210176	37.7825583	-122.4001254333
1251533	37.7857173715	-122.3992462045
16002	37.7881916086	-122.4012136459
10594	37.7614446392	-122.4239587784
19199	37.7854359476	-122.4039494991
86754	37.7815086	-122.4050282333
9073	37.7953388902	-122.3937249184
77383	37.7719274835	-122.4039709568
1242636	37.775117273	-122.397902973
740739	37.7113487167	-122.2123540667
1100111	37.7104980259	-122.2135725663
224629	37.7105274475	-122.2120428085
425059	37.71034324	-122.21212446
425042	37.71034324	-122.21212446
425045	37.71034324	-122.21212446
425104	37.71034324	-122.21212446
425071	37.71034324	-122.21212446
425051	37.71034324	-122.21212446
425078	37.71034324	-122.21212446
424787	37.7118479187	-122.2118430236
424775	37.7118479187	-122.2118430236
424790	37.7118479187	-122.2118430236
363837	37.7122487	-122.2122091833
979811	37.71207845	-122.21158182
326940	37.7174387	-122.2072836
17159	37.7141770694	-122.2108411789
10746	37.7513378048	-122.2011208534
10747	37.7502562111	-122.2028911114
879652	37.7691726653	-122.2159119314
10130	37.8247770415	-122.3138004541
987709	37.8099332	-122.349752
42739	37.7991136667	-122.3889843833
11576	37.8034400833	-122.4006772
2332941	37.8245651763	-122.4160194397
1105759	37.8262871504	-122.4206757545
2360962	37.8265651603	-122.4206221104
1105749	37.8262007605	-122.4215018749
1105821	37.8267261736	-122.4217057228
1132210	37.8263172839	-122.4220061302
1167866	37.8278871539	-122.4248385429
972364	37.8262007605	-122.4221858382
1167887	37.8280524014	-122.424505949
1167868	37.8280481643	-122.4241089821
1167873	37.8263363513	-122.4224030972
1167877	37.8266990556	-122.4223682284
1167883	37.8265418557	-122.4237442017
1131271	37.825514328	-122.4218451977
1131095	37.8270206576	-122.4241089821
2678608	37.826683039	-122.421084999
1247208	37.8270312505	-122.4215340614
3415094	37.827064991	-122.4221134186
1105801	37.8272537016	-122.4224111438
1131067	37.8276986018	-122.4231702089
1131752	37.8271837885	-122.423427701
1105735	37.8270736222	-122.4217888713
4017310	37.82685405	-122.4233828
1167885	37.8270778594	-122.4237173796
50511	37.8265990579	-122.4228858948
2431681	37.80301302	-122.40098446
1109903	37.8013580097	-122.4005377293
646284	37.80081275	-122.4002241
388620	37.8009101667	-122.4004239667
407365	37.8007972667	-122.3987661333
617252	37.8011551167	-122.39898915
324919	37.8003176667	-122.3967900167
407355	37.8000073833	-122.3979827333
1172391	37.7989420167	-122.3975307333
231027	37.7992284667	-122.3972899667
1484038	37.796184713	-122.397000111
976973	37.795574107	-122.3962140422
48319	37.7931380917	-122.3962925528
68641	37.793132283	-122.3964640615
67272	37.7955948133	-122.3944990198
1382269	37.79560023	-122.39453506
253784	37.7956192257	-122.3945014149
413695	37.79569208	-122.39469492
411066	37.79571789	-122.39476442
85070	37.7956864865	-122.393682003
382187	37.7956031333	-122.3940420833
62712	37.7958197167	-122.3937842667
66846	37.7956478667	-122.3939052333
1230373	37.79574115	-122.393796233
885320	37.7957602167	-122.3941720167
19763	37.796042559	-122.3942828178
688194	37.7957966996	-122.3941218853
687349	37.7958247833	-122.3940562
487203	37.79588145	-122.39402695
64191	37.79595778	-122.3939502239
983525	37.78982692	-122.39760303
1439815	37.790873	-122.399524
167088	37.7952965003	-122.3935747147
99613	37.7917780534	-122.3928880692
117194	37.7947426218	-122.3991734921
50582	37.7937589667	-122.3931795
957173	37.7907945539	-122.3950982094
1096277	37.79289722	-122.40097773
21262	37.78957635	-122.39758145
33193	37.7941326167	-122.4014373167
62843	37.7958163333	-122.4027721
59845	37.7941350074	-122.3990947008
161494	37.7941689199	-122.3991215229
59921	37.7943995667	-122.40007895
28527	37.7948617999	-122.4008861165
255529	37.7947943668	-122.4001480329
49559	37.7980305993	-122.4045234919
49560	37.798223466	-122.4045690894
39209	37.7981088167	-122.4042298
255218	37.79563146	-122.39968895
83396	37.7976577	-122.4007992667
57653	37.7977866095	-122.4007000454
346143	37.7953749333	-122.3960802
1020991	37.7959435	-122.3961454833
129065	37.7955677952	-122.3961925507
132688	37.7956992919	-122.3967906427
150450	37.79588705	-122.39487797
1020932	37.7961564833	-122.3957594667
51720	37.7958789833	-122.3937889333
1478193	37.79572589	-122.393729893
382311	37.7958680333	-122.3935846
82761	37.7954473	-122.3929184
1849714	37.7954745377	-122.3930490017
21169	37.7961558833	-122.3936971833
191617	37.79588705	-122.39487797
107265	37.79596805	-122.3931541667
107270	37.79596805	-122.3931541667
457493	37.7952459833	-122.3931101
220923	37.7951569167	-122.3932980833
258897	37.7952256667	-122.39341575
475822	37.7944147847	-122.3959887028
9063	37.8026295919	-122.4024474621
9114	37.7879542018	-122.4075329304
10195	37.79762505	-122.4065995167
9064	37.7953643241	-122.4031555653
9116	37.7906504193	-122.4055776
21525	37.7871868641	-122.3977214098
14710	37.7858259859	-122.4065190554
14858	37.7832313449	-122.4037456512
16008	37.7858090278	-122.4010634422
24097	37.7827612667	-122.4007778167
77525	37.7799376591	-122.4030531623
798109	37.77855253	-122.40205109
415166	37.7796391438	-122.4011583847
117295	37.7804718018	-122.400352478
37735	37.8023377167	-122.3733680833
33720	37.82065765	-122.3346048667
1438820	37.82105805	-122.33179148
1358765	37.8215396404	-122.3188430071
1358318	37.8218990564	-122.3188537359
50744	37.8192348833	-122.29324505
1233060	37.80985766	-122.30448693
172104	37.80682625	-122.3013853167
51910	37.8001219824	-122.2875552629
539145	37.8031975582	-122.2858679295
165613	37.8006883009	-122.2774136066
45722	37.7935213832	-122.2670787617
177794	37.7803229333	-122.2494578
306653	37.7733411667	-122.23587265
1528404	37.7647609748	-122.2248101234
36841	37.7298218333	-122.1942684667
676790	37.7266593333	-122.20526545
